schedule_id,aircraft_id,location_id,start_time,end_time,status,instructor_id,student_id
SCH_976,N0008,LOC_2,2024-03-20 14:30:00,2024-03-20 16:30:00,Canceled,INST_8,STUD_82
SCH_977,N0008,LOC_2,2024-03-20 12:30:00,2024-03-20 13:30:00,Completed,INST_19,STUD_88
SCH_978,N0008,LOC_3,2024-03-20 10:30:00,2024-03-20 11:30:00,Completed,INST_16,STUD_133
SCH_979,N0008,LOC_1,2024-03-20 11:00:00,2024-03-20 13:00:00,Completed,INST_18,STUD_42
SCH_980,N0009,LOC_3,2024-03-20 17:30:00,2024-03-20 18:30:00,Completed,INST_14,STUD_60
SCH_981,N0009,LOC_3,2024-03-20 10:00:00,2024-03-20 12:00:00,Completed,INST_2,STUD_132
SCH_982,N0009,LOC_1,2024-03-20 13:00:00,2024-03-20 14:00:00,Completed,INST_13,STUD_69
SCH_983,N0009,LOC_1,2024-03-20 16:00:00,2024-03-20 17:30:00,Canceled,INST_12,STUD_110
SCH_984,N0010,LOC_3,2024-03-20 16:00:00,2024-03-20 17:00:00,No-Show,INST_1,STUD_100
SCH_985,N0010,LOC_3,2024-03-20 13:00:00,2024-03-20 14:00:00,No-Show,INST_11,STUD_140
SCH_986,N0010,LOC_1,2024-03-20 06:00:00,2024-03-20 07:30:00,Completed,INST_1,STUD_3
SCH_987,N0010,LOC_2,2024-03-20 12:00:00,2024-03-20 13:30:00,Completed,INST_14,STUD_186
SCH_988,N0010,LOC_1,2024-03-20 11:30:00,2024-03-20 13:00:00,Completed,INST_8,STUD_57
SCH_989,N0010,LOC_3,2024-03-20 09:30:00,2024-03-20 11:00:00,Completed,INST_5,STUD_50
SCH_990,N0001,LOC_1,2024-03-21 12:30:00,2024-03-21 13:30:00,Completed,INST_7,STUD_79
SCH_991,N0001,LOC_3,2024-03-21 07:00:00,2024-03-21 08:00:00,Completed,INST_7,STUD_164
SCH_992,N0001,LOC_3,2024-03-21 10:00:00,2024-03-21 11:00:00,Completed,INST_20,STUD_143
SCH_993,N0001,LOC_1,2024-03-21 17:30:00,2024-03-21 19:30:00,Completed,INST_5,STUD_70
SCH_994,N0001,LOC_1,2024-03-21 18:00:00,2024-03-21 19:00:00,Canceled,INST_14,STUD_35
SCH_995,N0001,LOC_3,2024-03-21 16:00:00,2024-03-21 18:00:00,Completed,INST_4,STUD_57
SCH_996,N0002,LOC_1,2024-03-21 07:30:00,2024-03-21 08:30:00,Completed,INST_14,STUD_53
SCH_997,N0002,LOC_3,2024-03-21 06:00:00,2024-03-21 08:00:00,Completed,INST_5,STUD_113
SCH_998,N0002,LOC_1,2024-03-21 07:30:00,2024-03-21 09:00:00,Completed,INST_10,STUD_22
SCH_999,N0002,LOC_2,2024-03-21 11:00:00,2024-03-21 12:00:00,Completed,INST_5,STUD_44
SCH_1000,N0002,LOC_3,2024-03-21 15:30:00,2024-03-21 17:00:00,Completed,INST_13,STUD_145
SCH_1001,N0002,LOC_2,2024-03-21 16:00:00,2024-03-21 17:00:00,Completed,INST_12,STUD_94
SCH_1002,N0003,LOC_3,2024-03-21 09:30:00,2024-03-21 11:00:00,Completed,INST_19,STUD_95
SCH_1003,N0003,LOC_2,2024-03-21 12:00:00,2024-03-21 14:00:00,Completed,INST_15,STUD_11
SCH_1004,N0003,LOC_1,2024-03-21 10:00:00,2024-03-21 12:00:00,Completed,INST_3,STUD_184
SCH_1005,N0003,LOC_3,2024-03-21 17:00:00,2024-03-21 18:30:00,Completed,INST_8,STUD_91
SCH_1006,N0003,LOC_2,2024-03-21 06:00:00,2024-03-21 07:00:00,Completed,INST_2,STUD_106
SCH_1007,N0004,LOC_2,2024-03-21 14:00:00,2024-03-21 16:00:00,Completed,INST_16,STUD_145
SCH_1008,N0004,LOC_1,2024-03-21 17:30:00,2024-03-21 18:30:00,Completed,INST_18,STUD_93
SCH_1009,N0004,LOC_1,2024-03-21 08:30:00,2024-03-21 10:30:00,Completed,INST_3,STUD_184
SCH_1010,N0004,LOC_1,2024-03-21 11:30:00,2024-03-21 12:30:00,Completed,INST_1,STUD_7
SCH_1011,N0005,LOC_3,2024-03-21 10:30:00,2024-03-21 12:30:00,Completed,INST_14,STUD_93
SCH_1012,N0005,LOC_2,2024-03-21 15:00:00,2024-03-21 16:30:00,Completed,INST_8,STUD_183
SCH_1013,N0005,LOC_1,2024-03-21 11:00:00,2024-03-21 13:00:00,Completed,INST_18,STUD_100
SCH_1014,N0005,LOC_1,2024-03-21 12:30:00,2024-03-21 14:30:00,Completed,INST_20,STUD_1
SCH_1015,N0005,LOC_2,2024-03-21 15:30:00,2024-03-21 17:00:00,No-Show,INST_17,STUD_100
SCH_1016,N0005,LOC_1,2024-03-21 15:00:00,2024-03-21 16:00:00,Completed,INST_1,STUD_56
SCH_1017,N0006,LOC_3,2024-03-21 14:00:00,2024-03-21 15:30:00,Completed,INST_8,STUD_49
SCH_1018,N0006,LOC_1,2024-03-21 16:00:00,2024-03-21 17:00:00,Completed,INST_6,STUD_131
SCH_1019,N0006,LOC_1,2024-03-21 09:00:00,2024-03-21 10:30:00,Completed,INST_8,STUD_110
SCH_1020,N0006,LOC_1,2024-03-21 07:00:00,2024-03-21 08:00:00,Completed,INST_8,STUD_195
SCH_1021,N0007,LOC_1,2024-03-21 06:00:00,2024-03-21 07:00:00,Completed,INST_10,STUD_86
SCH_1022,N0007,LOC_3,2024-03-21 18:30:00,2024-03-21 20:30:00,Completed,INST_3,STUD_38
SCH_1023,N0007,LOC_2,2024-03-21 08:00:00,2024-03-21 09:00:00,Completed,INST_17,STUD_160
SCH_1024,N0007,LOC_1,2024-03-21 12:30:00,2024-03-21 14:30:00,Canceled,INST_19,STUD_70
SCH_1025,N0007,LOC_1,2024-03-21 13:00:00,2024-03-21 15:00:00,Completed,INST_10,STUD_104
SCH_1026,N0008,LOC_2,2024-03-21 13:00:00,2024-03-21 15:00:00,Completed,INST_12,STUD_83
SCH_1027,N0008,LOC_3,2024-03-21 09:30:00,2024-03-21 10:30:00,Completed,INST_5,STUD_25
SCH_1028,N0008,LOC_3,2024-03-21 16:30:00,2024-03-21 18:00:00,Completed,INST_6,STUD_13
SCH_1029,N0008,LOC_3,2024-03-21 08:30:00,2024-03-21 10:00:00,Completed,INST_6,STUD_178
SCH_1030,N0008,LOC_1,2024-03-21 07:30:00,2024-03-21 09:30:00,Completed,INST_4,STUD_57
SCH_1031,N0009,LOC_1,2024-03-21 09:30:00,2024-03-21 11:00:00,Completed,INST_11,STUD_161
SCH_1032,N0009,LOC_2,2024-03-21 13:30:00,2024-03-21 15:00:00,Canceled,INST_1,STUD_49
SCH_1033,N0009,LOC_3,2024-03-21 07:00:00,2024-03-21 08:00:00,Completed,INST_14,STUD_36
SCH_1034,N0009,LOC_3,2024-03-21 14:00:00,2024-03-21 15:30:00,Completed,INST_9,STUD_138
SCH_1035,N0009,LOC_3,2024-03-21 09:00:00,2024-03-21 10:30:00,Completed,INST_12,STUD_36
SCH_1036,N0009,LOC_3,2024-03-21 15:00:00,2024-03-21 16:30:00,No-Show,INST_2,STUD_103
SCH_1037,N0010,LOC_3,2024-03-21 06:30:00,2024-03-21 07:30:00,Completed,INST_19,STUD_190
SCH_1038,N0010,LOC_1,2024-03-21 16:30:00,2024-03-21 17:30:00,Canceled,INST_12,STUD_41
SCH_1039,N0010,LOC_2,2024-03-21 13:00:00,2024-03-21 14:00:00,Canceled,INST_18,STUD_120
SCH_1040,N0010,LOC_2,2024-03-21 14:00:00,2024-03-21 16:00:00,Completed,INST_12,STUD_22
SCH_1041,N0010,LOC_1,2024-03-21 17:00:00,2024-03-21 18:00:00,Completed,INST_10,STUD_105
SCH_1042,N0010,LOC_3,2024-03-21 16:30:00,2024-03-21 17:30:00,No-Show,INST_8,STUD_106
SCH_1043,N0001,LOC_2,2024-03-22 09:00:00,2024-03-22 11:00:00,Completed,INST_7,STUD_105
SCH_1044,N0001,LOC_1,2024-03-22 14:00:00,2024-03-22 15:30:00,Completed,INST_6,STUD_80
SCH_1045,N0001,LOC_2,2024-03-22 07:30:00,2024-03-22 08:30:00,Completed,INST_17,STUD_85
SCH_1046,N0001,LOC_3,2024-03-22 07:30:00,2024-03-22 09:00:00,Completed,INST_12,STUD_180
SCH_1047,N0001,LOC_1,2024-03-22 16:00:00,2024-03-22 17:00:00,Completed,INST_13,STUD_15
SCH_1048,N0001,LOC_2,2024-03-22 08:00:00,2024-03-22 10:00:00,Completed,INST_15,STUD_41
SCH_1049,N0002,LOC_1,2024-03-22 15:30:00,2024-03-22 16:30:00,Completed,INST_2,STUD_195
SCH_1050,N0002,LOC_2,2024-03-22 13:30:00,2024-03-22 15:30:00,Completed,INST_16,STUD_46
SCH_1051,N0002,LOC_1,2024-03-22 13:30:00,2024-03-22 14:30:00,Completed,INST_8,STUD_157
SCH_1052,N0002,LOC_3,2024-03-22 18:00:00,2024-03-22 19:30:00,Completed,INST_15,STUD_107
SCH_1053,N0002,LOC_1,2024-03-22 07:00:00,2024-03-22 08:30:00,Completed,INST_3,STUD_71
SCH_1054,N0003,LOC_3,2024-03-22 07:00:00,2024-03-22 09:00:00,Completed,INST_9,STUD_189
SCH_1055,N0003,LOC_3,2024-03-22 17:30:00,2024-03-22 18:30:00,Canceled,INST_10,STUD_122
SCH_1056,N0003,LOC_2,2024-03-22 12:30:00,2024-03-22 14:00:00,Completed,INST_20,STUD_14
SCH_1057,N0003,LOC_3,2024-03-22 07:00:00,2024-03-22 08:30:00,Canceled,INST_9,STUD_43
SCH_1058,N0003,LOC_3,2024-03-22 15:30:00,2024-03-22 17:30:00,No-Show,INST_4,STUD_31
SCH_1059,N0004,LOC_3,2024-03-22 09:30:00,2024-03-22 11:30:00,Completed,INST_11,STUD_101
SCH_1060,N0004,LOC_3,2024-03-22 10:00:00,2024-03-22 11:00:00,Completed,INST_17,STUD_132
SCH_1061,N0004,LOC_3,2024-03-22 09:00:00,2024-03-22 11:00:00,Canceled,INST_18,STUD_180
SCH_1062,N0004,LOC_1,2024-03-22 07:30:00,2024-03-22 08:30:00,Completed,INST_4,STUD_78
SCH_1063,N0005,LOC_1,2024-03-22 07:00:00,2024-03-22 08:30:00,Completed,INST_16,STUD_3
SCH_1064,N0005,LOC_2,2024-03-22 07:00:00,2024-03-22 08:00:00,Completed,INST_5,STUD_182
SCH_1065,N0005,LOC_3,2024-03-22 10:00:00,2024-03-22 11:00:00,Completed,INST_20,STUD_51
SCH_1066,N0005,LOC_1,2024-03-22 12:30:00,2024-03-22 14:00:00,Canceled,INST_1,STUD_191
SCH_1067,N0005,LOC_1,2024-03-22 18:30:00,2024-03-22 20:00:00,Canceled,INST_16,STUD_94
SCH_1068,N0006,LOC_2,2024-03-22 07:30:00,2024-03-22 09:30:00,Completed,INST_8,STUD_38
SCH_1069,N0006,LOC_3,2024-03-22 13:30:00,2024-03-22 15:30:00,Completed,INST_14,STUD_47
SCH_1070,N0006,LOC_2,2024-03-22 06:00:00,2024-03-22 07:30:00,Completed,INST_14,STUD_13
SCH_1071,N0006,LOC_3,2024-03-22 09:00:00,2024-03-22 11:00:00,Completed,INST_16,STUD_104
SCH_1072,N0006,LOC_2,2024-03-22 13:30:00,2024-03-22 15:30:00,Completed,INST_19,STUD_141
SCH_1073,N0007,LOC_3,2024-03-22 15:30:00,2024-03-22 17:00:00,Completed,INST_1,STUD_99
SCH_1074,N0007,LOC_1,2024-03-22 11:30:00,2024-03-22 13:30:00,Completed,INST_3,STUD_140
SCH_1075,N0007,LOC_3,2024-03-22 07:00:00,2024-03-22 08:30:00,Completed,INST_12,STUD_18
SCH_1076,N0007,LOC_3,2024-03-22 09:30:00,2024-03-22 10:30:00,Completed,INST_2,STUD_99
SCH_1077,N0007,LOC_2,2024-03-22 06:30:00,2024-03-22 07:30:00,Completed,INST_7,STUD_158
SCH_1078,N0008,LOC_2,2024-03-22 18:00:00,2024-03-22 19:30:00,Completed,INST_11,STUD_183
SCH_1079,N0008,LOC_3,2024-03-22 07:00:00,2024-03-22 08:00:00,Completed,INST_12,STUD_66
SCH_1080,N0008,LOC_1,2024-03-22 18:00:00,2024-03-22 19:00:00,Completed,INST_14,STUD_135
SCH_1081,N0008,LOC_1,2024-03-22 08:00:00,2024-03-22 09:00:00,Completed,INST_2,STUD_39
SCH_1082,N0008,LOC_3,2024-03-22 13:00:00,2024-03-22 15:00:00,Completed,INST_20,STUD_151
SCH_1083,N0009,LOC_2,2024-03-22 18:00:00,2024-03-22 20:00:00,Completed,INST_5,STUD_138
SCH_1084,N0009,LOC_2,2024-03-22 08:30:00,2024-03-22 10:30:00,No-Show,INST_2,STUD_93
SCH_1085,N0009,LOC_3,2024-03-22 17:30:00,2024-03-22 19:30:00,Completed,INST_5,STUD_109
SCH_1086,N0009,LOC_3,2024-03-22 15:00:00,2024-03-22 17:00:00,Canceled,INST_6,STUD_46
SCH_1087,N0010,LOC_1,2024-03-22 16:30:00,2024-03-22 17:30:00,Completed,INST_8,STUD_164
SCH_1088,N0010,LOC_1,2024-03-22 13:30:00,2024-03-22 15:00:00,Canceled,INST_13,STUD_194
SCH_1089,N0010,LOC_2,2024-03-22 06:00:00,2024-03-22 07:30:00,Canceled,INST_11,STUD_25
SCH_1090,N0010,LOC_3,2024-03-22 16:00:00,2024-03-22 17:00:00,Completed,INST_3,STUD_21
SCH_1091,N0010,LOC_2,2024-03-22 18:00:00,2024-03-22 19:00:00,Completed,INST_20,STUD_83
SCH_1092,N0010,LOC_3,2024-03-22 16:00:00,2024-03-22 18:00:00,Completed,INST_5,STUD_17
SCH_1093,N0001,LOC_3,2024-03-23 16:00:00,2024-03-23 17:00:00,Completed,INST_7,STUD_23
SCH_1094,N0001,LOC_1,2024-03-23 15:00:00,2024-03-23 16:00:00,Completed,INST_18,STUD_117
SCH_1095,N0001,LOC_2,2024-03-23 17:00:00,2024-03-23 19:00:00,Completed,INST_20,STUD_43
SCH_1096,N0001,LOC_3,2024-03-23 11:30:00,2024-03-23 13:00:00,Completed,INST_6,STUD_88
SCH_1097,N0001,LOC_2,2024-03-23 18:00:00,2024-03-23 20:00:00,Canceled,INST_8,STUD_67
SCH_1098,N0001,LOC_3,2024-03-23 11:30:00,2024-03-23 13:30:00,Completed,INST_2,STUD_107
SCH_1099,N0002,LOC_1,2024-03-23 14:00:00,2024-03-23 15:30:00,Completed,INST_11,STUD_156
SCH_1100,N0002,LOC_3,2024-03-23 07:30:00,2024-03-23 09:30:00,Completed,INST_8,STUD_70
SCH_1101,N0002,LOC_3,2024-03-23 07:30:00,2024-03-23 09:30:00,Canceled,INST_5,STUD_73
SCH_1102,N0002,LOC_1,2024-03-23 16:30:00,2024-03-23 18:00:00,Completed,INST_4,STUD_183
SCH_1103,N0003,LOC_3,2024-03-23 13:30:00,2024-03-23 14:30:00,Completed,INST_6,STUD_107
SCH_1104,N0003,LOC_1,2024-03-23 06:00:00,2024-03-23 07:30:00,Completed,INST_5,STUD_6
SCH_1105,N0003,LOC_2,2024-03-23 10:30:00,2024-03-23 12:00:00,Completed,INST_20,STUD_22
SCH_1106,N0003,LOC_2,2024-03-23 13:00:00,2024-03-23 15:00:00,Completed,INST_13,STUD_65
SCH_1107,N0004,LOC_2,2024-03-23 13:30:00,2024-03-23 15:00:00,Completed,INST_18,STUD_76
SCH_1108,N0004,LOC_2,2024-03-23 13:30:00,2024-03-23 14:30:00,Completed,INST_4,STUD_60
SCH_1109,N0004,LOC_2,2024-03-23 08:30:00,2024-03-23 09:30:00,Completed,INST_13,STUD_194
SCH_1110,N0004,LOC_1,2024-03-23 17:00:00,2024-03-23 18:30:00,Completed,INST_16,STUD_158
SCH_1111,N0004,LOC_2,2024-03-23 10:00:00,2024-03-23 11:30:00,Completed,INST_9,STUD_160
SCH_1112,N0005,LOC_2,2024-03-23 18:00:00,2024-03-23 19:00:00,Completed,INST_14,STUD_19
SCH_1113,N0005,LOC_1,2024-03-23 17:30:00,2024-03-23 19:00:00,Completed,INST_1,STUD_46
SCH_1114,N0005,LOC_1,2024-03-23 17:30:00,2024-03-23 19:00:00,No-Show,INST_5,STUD_94
SCH_1115,N0005,LOC_3,2024-03-23 18:00:00,2024-03-23 20:00:00,No-Show,INST_18,STUD_66
SCH_1116,N0006,LOC_1,2024-03-23 07:30:00,2024-03-23 09:00:00,Completed,INST_6,STUD_184
SCH_1117,N0006,LOC_1,2024-03-23 15:30:00,2024-03-23 17:00:00,Completed,INST_18,STUD_57
SCH_1118,N0006,LOC_1,2024-03-23 13:00:00,2024-03-23 14:00:00,Completed,INST_4,STUD_44
SCH_1119,N0006,LOC_3,2024-03-23 17:30:00,2024-03-23 19:30:00,Completed,INST_12,STUD_21
SCH_1120,N0006,LOC_3,2024-03-23 08:30:00,2024-03-23 09:30:00,Completed,INST_3,STUD_127
SCH_1121,N0007,LOC_2,2024-03-23 16:00:00,2024-03-23 17:30:00,Completed,INST_14,STUD_146
SCH_1122,N0007,LOC_2,2024-03-23 08:00:00,2024-03-23 10:00:00,Completed,INST_5,STUD_133
SCH_1123,N0007,LOC_2,2024-03-23 15:00:00,2024-03-23 17:00:00,Completed,INST_11,STUD_131
SCH_1124,N0007,LOC_3,2024-03-23 16:00:00,2024-03-23 17:30:00,Completed,INST_10,STUD_173
SCH_1125,N0007,LOC_2,2024-03-23 07:00:00,2024-03-23 08:30:00,Canceled,INST_16,STUD_10
SCH_1126,N0007,LOC_1,2024-03-23 13:30:00,2024-03-23 15:30:00,Canceled,INST_1,STUD_184
SCH_1127,N0008,LOC_1,2024-03-23 11:30:00,2024-03-23 13:30:00,No-Show,INST_14,STUD_101
SCH_1128,N0008,LOC_2,2024-03-23 11:00:00,2024-03-23 13:00:00,Completed,INST_8,STUD_179
SCH_1129,N0008,LOC_1,2024-03-23 13:30:00,2024-03-23 14:30:00,Completed,INST_8,STUD_191
SCH_1130,N0008,LOC_1,2024-03-23 18:00:00,2024-03-23 19:30:00,Completed,INST_7,STUD_11
SCH_1131,N0008,LOC_2,2024-03-23 11:00:00,2024-03-23 12:30:00,Completed,INST_7,STUD_165
SCH_1132,N0009,LOC_1,2024-03-23 10:00:00,2024-03-23 12:00:00,Canceled,INST_16,STUD_167
SCH_1133,N0009,LOC_2,2024-03-23 11:30:00,2024-03-23 13:30:00,Completed,INST_10,STUD_8
SCH_1134,N0009,LOC_2,2024-03-23 06:30:00,2024-03-23 08:30:00,Completed,INST_13,STUD_89
SCH_1135,N0009,LOC_2,2024-03-23 11:00:00,2024-03-23 12:00:00,Completed,INST_11,STUD_170
SCH_1136,N0010,LOC_3,2024-03-23 18:30:00,2024-03-23 19:30:00,No-Show,INST_11,STUD_146
SCH_1137,N0010,LOC_1,2024-03-23 17:00:00,2024-03-23 18:00:00,Completed,INST_4,STUD_111
SCH_1138,N0010,LOC_3,2024-03-23 08:30:00,2024-03-23 10:00:00,No-Show,INST_13,STUD_199
SCH_1139,N0010,LOC_3,2024-03-23 09:30:00,2024-03-23 11:00:00,Completed,INST_12,STUD_49
SCH_1140,N0010,LOC_1,2024-03-23 11:00:00,2024-03-23 13:00:00,Completed,INST_12,STUD_22
SCH_1141,N0010,LOC_3,2024-03-23 15:30:00,2024-03-23 17:00:00,Completed,INST_6,STUD_174
SCH_1142,N0001,LOC_3,2024-03-24 12:00:00,2024-03-24 14:00:00,Completed,INST_4,STUD_168
SCH_1143,N0001,LOC_1,2024-03-24 12:00:00,2024-03-24 14:00:00,Completed,INST_13,STUD_19
SCH_1144,N0001,LOC_3,2024-03-24 17:30:00,2024-03-24 18:30:00,Completed,INST_11,STUD_24
SCH_1145,N0001,LOC_1,2024-03-24 15:30:00,2024-03-24 17:00:00,Completed,INST_3,STUD_47
SCH_1146,N0001,LOC_2,2024-03-24 13:00:00,2024-03-24 14:30:00,Completed,INST_18,STUD_26
SCH_1147,N0002,LOC_3,2024-03-24 09:00:00,2024-03-24 11:00:00,Completed,INST_20,STUD_141
SCH_1148,N0002,LOC_1,2024-03-24 18:30:00,2024-03-24 20:30:00,Completed,INST_14,STUD_46
SCH_1149,N0002,LOC_2,2024-03-24 13:30:00,2024-03-24 15:30:00,Completed,INST_3,STUD_187
SCH_1150,N0002,LOC_3,2024-03-24 18:30:00,2024-03-24 19:30:00,Completed,INST_12,STUD_12
SCH_1151,N0002,LOC_1,2024-03-24 12:30:00,2024-03-24 14:30:00,Completed,INST_3,STUD_121
SCH_1152,N0002,LOC_1,2024-03-24 18:00:00,2024-03-24 19:30:00,Completed,INST_10,STUD_68
SCH_1153,N0003,LOC_2,2024-03-24 18:30:00,2024-03-24 19:30:00,Completed,INST_15,STUD_149
SCH_1154,N0003,LOC_1,2024-03-24 12:00:00,2024-03-24 13:00:00,Completed,INST_7,STUD_77
SCH_1155,N0003,LOC_2,2024-03-24 06:00:00,2024-03-24 08:00:00,Completed,INST_16,STUD_45
SCH_1156,N0003,LOC_1,2024-03-24 10:00:00,2024-03-24 12:00:00,No-Show,INST_11,STUD_24
SCH_1157,N0004,LOC_1,2024-03-24 13:30:00,2024-03-24 14:30:00,Completed,INST_13,STUD_30
SCH_1158,N0004,LOC_1,2024-03-24 14:30:00,2024-03-24 15:30:00,Completed,INST_18,STUD_93
SCH_1159,N0004,LOC_2,2024-03-24 06:30:00,2024-03-24 08:00:00,Completed,INST_1,STUD_130
SCH_1160,N0004,LOC_2,2024-03-24 13:00:00,2024-03-24 14:30:00,Completed,INST_9,STUD_132
SCH_1161,N0004,LOC_1,2024-03-24 13:00:00,2024-03-24 14:30:00,Completed,INST_1,STUD_146
SCH_1162,N0004,LOC_3,2024-03-24 11:00:00,2024-03-24 12:00:00,Completed,INST_5,STUD_186
SCH_1163,N0005,LOC_3,2024-03-24 09:00:00,2024-03-24 10:30:00,Completed,INST_2,STUD_164
SCH_1164,N0005,LOC_2,2024-03-24 10:00:00,2024-03-24 11:00:00,Completed,INST_14,STUD_54
SCH_1165,N0005,LOC_2,2024-03-24 10:00:00,2024-03-24 11:00:00,Canceled,INST_2,STUD_121
SCH_1166,N0005,LOC_3,2024-03-24 08:00:00,2024-03-24 09:00:00,Completed,INST_9,STUD_104
SCH_1167,N0006,LOC_2,2024-03-24 06:30:00,2024-03-24 08:00:00,Completed,INST_8,STUD_144
SCH_1168,N0006,LOC_1,2024-03-24 18:00:00,2024-03-24 19:30:00,Canceled,INST_4,STUD_138
SCH_1169,N0006,LOC_2,2024-03-24 18:30:00,2024-03-24 20:00:00,Completed,INST_18,STUD_60
SCH_1170,N0006,LOC_1,2024-03-24 11:30:00,2024-03-24 13:00:00,Completed,INST_10,STUD_171
SCH_1171,N0006,LOC_1,2024-03-24 15:00:00,2024-03-24 16:00:00,Canceled,INST_6,STUD_59
SCH_1172,N0007,LOC_1,2024-03-24 09:30:00,2024-03-24 11:30:00,Completed,INST_7,STUD_33
SCH_1173,N0007,LOC_1,2024-03-24 10:00:00,2024-03-24 11:30:00,Completed,INST_17,STUD_122
SCH_1174,N0007,LOC_3,2024-03-24 06:00:00,2024-03-24 07:30:00,Completed,INST_18,STUD_185
SCH_1175,N0007,LOC_3,2024-03-24 18:30:00,2024-03-24 19:30:00,Completed,INST_12,STUD_171
SCH_1176,N0007,LOC_2,2024-03-24 17:30:00,2024-03-24 19:00:00,Completed,INST_11,STUD_108
SCH_1177,N0007,LOC_3,2024-03-24 06:30:00,2024-03-24 07:30:00,Canceled,INST_11,STUD_169
SCH_1178,N0008,LOC_2,2024-03-24 17:00:00,2024-03-24 18:30:00,No-Show,INST_17,STUD_174
SCH_1179,N0008,LOC_2,2024-03-24 08:00:00,2024-03-24 09:00:00,Completed,INST_2,STUD_194
SCH_1180,N0008,LOC_3,2024-03-24 07:00:00,2024-03-24 08:00:00,Completed,INST_20,STUD_112
SCH_1181,N0008,LOC_1,2024-03-24 18:00:00,2024-03-24 19:30:00,Completed,INST_7,STUD_54
SCH_1182,N0009,LOC_3,2024-03-24 11:00:00,2024-03-24 12:00:00,Completed,INST_7,STUD_73
SCH_1183,N0009,LOC_2,2024-03-24 14:30:00,2024-03-24 15:30:00,Completed,INST_4,STUD_133
SCH_1184,N0009,LOC_1,2024-03-24 07:30:00,2024-03-24 09:00:00,Completed,INST_20,STUD_84
SCH_1185,N0009,LOC_2,2024-03-24 08:00:00,2024-03-24 09:00:00,Completed,INST_8,STUD_61
SCH_1186,N0009,LOC_3,2024-03-24 14:00:00,2024-03-24 15:00:00,Completed,INST_13,STUD_85
SCH_1187,N0010,LOC_3,2024-03-24 13:30:00,2024-03-24 14:30:00,Completed,INST_14,STUD_150
SCH_1188,N0010,LOC_3,2024-03-24 08:30:00,2024-03-24 10:30:00,Completed,INST_3,STUD_74
SCH_1189,N0010,LOC_1,2024-03-24 09:30:00,2024-03-24 10:30:00,Completed,INST_14,STUD_22
SCH_1190,N0010,LOC_2,2024-03-24 16:00:00,2024-03-24 17:30:00,Completed,INST_7,STUD_180
SCH_1191,N0010,LOC_1,2024-03-24 18:30:00,2024-03-24 20:30:00,Completed,INST_9,STUD_81
SCH_1192,N0010,LOC_2,2024-03-24 07:30:00,2024-03-24 08:30:00,Completed,INST_12,STUD_79
SCH_1193,N0001,LOC_1,2024-03-25 06:00:00,2024-03-25 07:30:00,Completed,INST_8,STUD_31
SCH_1194,N0001,LOC_1,2024-03-25 13:30:00,2024-03-25 15:30:00,Completed,INST_19,STUD_175
SCH_1195,N0001,LOC_2,2024-03-25 16:00:00,2024-03-25 17:30:00,Completed,INST_11,STUD_7
SCH_1196,N0001,LOC_2,2024-03-25 15:30:00,2024-03-25 16:30:00,Completed,INST_2,STUD_1
SCH_1197,N0001,LOC_1,2024-03-25 08:30:00,2024-03-25 10:00:00,Completed,INST_4,STUD_165
SCH_1198,N0002,LOC_3,2024-03-25 10:30:00,2024-03-25 11:30:00,Completed,INST_2,STUD_56
SCH_1199,N0002,LOC_1,2024-03-25 17:30:00,2024-03-25 19:30:00,Completed,INST_14,STUD_185
SCH_1200,N0002,LOC_2,2024-03-25 13:30:00,2024-03-25 14:30:00,Completed,INST_17,STUD_131
SCH_1201,N0002,LOC_2,2024-03-25 14:30:00,2024-03-25 16:30:00,Completed,INST_19,STUD_24
SCH_1202,N0002,LOC_2,2024-03-25 12:30:00,2024-03-25 13:30:00,Completed,INST_5,STUD_172
SCH_1203,N0003,LOC_1,2024-03-25 10:30:00,2024-03-25 12:00:00,Completed,INST_13,STUD_187
SCH_1204,N0003,LOC_3,2024-03-25 09:30:00,2024-03-25 11:30:00,Completed,INST_15,STUD_55
SCH_1205,N0003,LOC_2,2024-03-25 09:30:00,2024-03-25 11:30:00,No-Show,INST_16,STUD_156
SCH_1206,N0003,LOC_1,2024-03-25 15:30:00,2024-03-25 17:00:00,Completed,INST_8,STUD_29
SCH_1207,N0004,LOC_3,2024-03-25 17:30:00,2024-03-25 19:00:00,Canceled,INST_6,STUD_194
SCH_1208,N0004,LOC_2,2024-03-25 16:30:00,2024-03-25 17:30:00,Completed,INST_3,STUD_183
SCH_1209,N0004,LOC_1,2024-03-25 13:30:00,2024-03-25 15:00:00,Completed,INST_20,STUD_186
SCH_1210,N0004,LOC_2,2024-03-25 07:30:00,2024-03-25 09:00:00,Completed,INST_15,STUD_78
SCH_1211,N0004,LOC_3,2024-03-25 06:00:00,2024-03-25 07:30:00,Completed,INST_10,STUD_182
SCH_1212,N0005,LOC_2,2024-03-25 11:00:00,2024-03-25 13:00:00,Completed,INST_16,STUD_109
SCH_1213,N0005,LOC_2,2024-03-25 11:30:00,2024-03-25 13:00:00,Completed,INST_20,STUD_41
SCH_1214,N0005,LOC_2,2024-03-25 18:30:00,2024-03-25 20:30:00,Completed,INST_16,STUD_73
SCH_1215,N0005,LOC_3,2024-03-25 08:00:00,2024-03-25 10:00:00,Canceled,INST_15,STUD_151
